brand,model,network_technology,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url
Vodafone,Smart prime 7,GSM / HSPA / LTE,HSDPA 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  May,Available. Released 2016  May,144 x 72.1 x 8 mm (5.67 x 2.84 x 0.31 in),128,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.8% screen-to-body ratio),720 x 1280 pixels (~293 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 256 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP,Yes with A-GPS,Yes,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Li-Ion 2540 mAh battery,Graphite Black| Boron White,100,http://cdn2.gsmarena.com/vv/bigpic/vodafone-smart-prime-7.jpg
Microsoft,Lumia 650,GSM / HSPA / LTE,HSDPA 850 / 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Up to 236.8 kbps,2016  February,Available. Released 2016  February,142 x 70.9 x 6.9 mm (5.59 x 2.79 x 0.27 in),122,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),OLED capacitive touchscreen  16M colors,5.0 inches (~67.1% screen-to-body ratio),720 x 1280 pixels (~297 ppi pixel density),Microsoft Windows 10,Quad-core 1.3 GHz Cortex-A7,Qualcomm Snapdragon 212,Adreno 304,microSD  up to 256 GB (dedicated slot),16 GB,1 GB RAM,8 MP| f/2.2| 28mm| autofocus| LED flash| ,5 MP| f/2.2| 720p video,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2000 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/microsoft-lumia-650-s.jpg
Motorola,Moto G4 Play,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 40(2300),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  May,Available. Released 2016  August,144.4 x 72 x 9.9 mm (5.69 x 2.83 x 0.39 in),137,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.3% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 6.0.1 (Marshmallow)| planned upgrade to 7.0 (Nougat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 256 GB (dedicated slot),8/16 GB,1/2 GB RAM,8 MP| f/2.2| autofocus| LED flash,5 MP| f/2.2,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes (optional),FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Po 2800 mAh battery,Black| White,140,http://cdn2.gsmarena.com/vv/bigpic/motorola-moto-g4-play.jpg
Samsung,Galaxy J3 Pro,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 41(2500),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  June,Available. Released 2016  June,142.2 x 71.3 x 8 mm (5.60 x 2.81 x 0.31 in),139,Dual SIM (Micro-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.0 inches (~68.0% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 5.1 (Lollipop),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,8 MP| f/2.2| autofocus| LED flash,5 MP| f/2.2,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP,Yes with A-GPS GLONASS BDS,Yes,FM radio| RDS| recording,microUSB 2.0| USB On-The-Go,Accelerometer| proximity,Removable Li-Ion 2600 mAh battery,White| Black| Gold,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3-2017r1.jpg
Motorola,Moto E4,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 4(1700/2100)| 5(850)| 8(900)| 20(800)| 38(2600)| 40(2300),HSPA  LTE,Yes,Yes,2017  June,Coming soon. Exp. release 2017  June,144.7 x 72.3 x 9.3 mm (5.70 x 2.85 x 0.37 in),151,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~65.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 7.1.1 (Nougat),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Mali-T720,microSD  up to 128 GB,16 GB,2 GB RAM,8 MP| f/2.2| autofocus| LED flash,5 MP| f/2.2| 1.4 µm pixel size| LED flash,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes (optional),FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (front-mounted| region dependent)| accelerometer| proximity| compass,Removable Li-Ion 2800 mAh battery,Iron Grey| Blush Gold| Oxford Blue,150,http://cdn2.gsmarena.com/vv/bigpic/motorola-moto-e4.jpg
LG,K8,GSM / HSPA / LTE,HSDPA 850 / 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/11.5 Mbps  LTE Cat4 150/50 Mbps,Class 12,Class 12,2016  February,Available. Released 2016  April,144.6 x 71.5 x 8.7 mm (5.69 x 2.81 x 0.34 in),157,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.7% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Mali-T720,microSD  up to 32 GB (dedicated slot),8/16 GB,1.5 GB RAM,8 MP| f/2.4| autofocus| LED flash,5 MP| 720p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP,Yes with A-GPS GLONASS,Yes,FM radio| RDS,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2125 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/lg-k8-.jpg
HTC,Desire 530,GSM / HSPA / LTE,HSDPA 850 / 900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 28(700),HSPA  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  March,146.9 x 70.9 x 8.3 mm (5.78 x 2.79 x 0.33 in),140,Nano-SIM,Super LCD capacitive touchscreen  16M colors,5.0 inches (~66.2% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 256 GB (dedicated slot),16 GB,1.5 GB RAM,8 MP| f/2.4| autofocus| LED flash,5 MP| f/2.8,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.1| A2DP,Yes with A-GPS GLONASS,Yes (market dependant),FM radio,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Ion 2200 mAh battery,Various,170,http://cdn2.gsmarena.com/vv/bigpic/htc-a16-desire-530.jpg
Xiaomi,Mi 6,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA),Yes,Yes,2017  April,Available. Released 2017  April,145.2 x 70.5 x 7.5 mm (5.72 x 2.78 x 0.30 in),168,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~71.4% screen-to-body ratio),1080 x 1920 pixels (~428 ppi pixel density),Android 7.1.1 (Nougat),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,No,64/128 GB,6 GB RAM,Dual 12 MP (27mm| f/1.8| OIS 4-axis & 52mm| f/2.6)| phase detection autofocus| dual-LED (dual tone) flash| ,8 MP| 1080p,Yes with stereo speakers,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,5.0| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3350 mAh battery,Ceramic Black| Black| Blue| White,400,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-6.jpg
Apple,iPhone 7 Plus,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A1661| A1784,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 18(800)| 19(800)| 20(800)| 25(1900)| 26(850)| 27(800)| 28(700)| 29(700)| 30(2300)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - A1661| A1784,HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2016  September,Available. Released 2016  September,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),188,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,5.5 inches (~67.7% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),iOS 10.0.1| upgradable to iOS 10.3.2,Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),Apple A10 Fusion,PowerVR Series7XT Plus (six-core graphics),No,32/128/256 GB,3 GB RAM,Dual 12 MP| (28mm| f/1.8| OIS & 56mm| f/2.8)| phase detection autofocus| 2x optical zoom| quad-LED (dual tone) flash| ,7 MP| f/2.2| 32mm| 1080p@30fps| 720p@240fps| face detection| HDR| panorama,Yes with stereo speakers,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes (Apple Pay only),No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 2900 mAh battery (11.1 Wh),Jet Black| Black| Silver| Gold| Rose Gold| Red,900,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-7-plus-r2.jpg
vivo,Xplay6,GSM / CDMA / HSPA / EVDO / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  November,Available. Released 2016  December,153.8 x 73.6 x 8.4 mm (6.06 x 2.90 x 0.33 in),178,Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.46 inches (~72.6% screen-to-body ratio),1440 x 2560 pixels (~538 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,128 GB,6 GB RAM,Dual 12 MP| f/1.7 + 5 MP| OIS (4-axis)| phase detection autofocus| dual-LED (dual tone) flash,16 MP| f/2.0| 1.0 µm pixel size| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS,Yes,No,microUSB 2.0| USB On-The-Go,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4080 mAh battery,Gold| Rose Gold,700,http://cdn2.gsmarena.com/vv/bigpic/vivo-xplay6.jpg
ZTE,nubia Z17,GSM / CDMA / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 20(800)| 34(2000)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps,Yes,Yes,2017  June,Available. Released 2017  June,152.6 x 72.4 x 7.6 mm (6.01 x 2.85 x 0.30 in),173,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~74.7% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),Android 7.1.1 (Nougat),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,No,64/128 GB,6 GB RAM or 128 GB| 8 GB RAM,Dual 12 MP| f/1.8 + 23 MP| f/2.0| phase detection autofocus| 2x optical zoom| dual-LED (dual tone) flash,16 MP| f/2.0,Yes,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3200 mAh battery,Aurora Blue| Black Gold| Obsidian Black| Solar Gold| Flame Red,500,http://cdn2.gsmarena.com/vv/bigpic/zte-nubia-z17-n.jpg
Huawei,P9 Plus,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 - VIE-L09| VIE-L29,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 6(900)| 7(2600)| 8(900)| 12(700)| 17(700)| 18(800)| 19(800)| 20(800)| 26(850)| 28(700)| 38(2600)| 39(1900)| 40(2300) - VIE-L09,HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  April,Available. Released 2016  May,152.3 x 75.3 x 7 mm (6.00 x 2.96 x 0.28 in),162,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,5.5 inches (~72.7% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 955,Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4 GB RAM,Dual 12 MP| f/2.2| 27 mm| Leica optics| phase detection & laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/1.9| autofocus| 1080p,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS/ BDS (market dependant),Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3400 mAh battery,Haze Gold| Quartz Grey| Ceramic White,580,http://cdn2.gsmarena.com/vv/bigpic/huawei-p9-plus.jpg
Huawei,P9,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - EVA-L19,LTE band 1(2100)| 3(1800)| 4(1700/2100)| 7(2600)| 20(800)| 38(2600)| 39(1900)| 40(2300)| B41 - EVA-L19,HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  April,Available. Released 2016  April,145 x 70.9 x 7 mm (5.71 x 2.79 x 0.28 in),144,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS-NEO LCD capacitive touchscreen  16M colors,5.2 inches (~72.9% screen-to-body ratio),1080 x 1920 pixels (~423 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 955,Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM (EVA-L19/EVA-L09),Dual 12 MP| f/2.2| 27 mm| Leica optics| phase detection & laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.4| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS/ BDS (market dependant),Yes (EVA-L09 only),No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3000 mAh battery,Ceramic White| Haze Gold| Rose Gold| Titanium Grey| Mystic Silver| Prestige Gold| Red| Blue,400,http://cdn2.gsmarena.com/vv/bigpic/huawei-p9r2.jpg
Huawei,Honor V8,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 4(1700/2100)| 7(2600),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  May,Available. Released 2016  May,157 x 77.6 x 7.8 mm (6.18 x 3.06 x 0.31 in),170,Dual SIM (Nano-SIM| dual stand-by),IPS-NEO LCD capacitive touchscreen  16M colors,5.7 inches (~73.5% screen-to-body ratio),1080 x 1920 pixels (KNT-AL10| KNT-TL10) (~386 ppi pixel density),Android 6.0 (Marshmallow),Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53),HiSilicon Kirin 950 (KNT-AL10| KNT-TL10),Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),32 GB,4 GB RAM (KNT-AL10| KNT-TL10),Dual 12 MP| f/2.2| 27 mm| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.4| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes (KNT-AL10| KNT-AL20),No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3500 mAh battery,Silver| Gold| Rose Gold,450,http://cdn2.gsmarena.com/vv/bigpic/huawei-honor-v8.jpg
Huawei,Honor 8,GSM / HSPA / LTE,HSDPA 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  July,Available. Released 2016  July,145.5 x 71 x 7.5 mm (5.73 x 2.80 x 0.30 in),153,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.2 inches (~72.5% screen-to-body ratio),1080 x 1920 pixels (~423 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53),HiSilicon Kirin 950,Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),32/64 GB,4 GB RAM,Dual 12 MP| f/2.2| 35mm| laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.4| 1.4 µm pixel size,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 3000 mAh battery,Pearl White| Midnight Black| Sapphire Blue| Gold,340,http://cdn2.gsmarena.com/vv/bigpic/huawei-honor-8r1.jpg
Huawei,Honor 8 Pro,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 5(850)| 7(2600)| 8(900)| 20(800)| 38(2600)| 40(2300),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2017  April,Available. Released 2017  April,157 x 77.5 x 7 mm (6.18 x 3.05 x 0.28 in),184,Dual SIM (Nano-SIM| dual stand-by),LTPS IPS LCD capacitive touchscreen  16M colors,5.7 inches (~73.6% screen-to-body ratio),1440 x 2560 pixels (~515 ppi pixel density),Android 7.0 (Nougat),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),HiSilicon Kirin 960,Mali-G71 MP8,microSD  up to 256 GB (uses SIM 2 slot),64 GB,4/6 GB RAM,Dual 12 MP| f/2.2| phase detection and laser autofocus| dual-LED (dual tone) flash| ,8 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| DLNA| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4000 mAh battery,Pearl White| Midnight Black| Navy Blue,550,http://cdn2.gsmarena.com/vv/bigpic/huawei-honor-8-pro.jpg
Huawei,Honor Magic,GSM / CDMA / HSPA / LTE,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 & TD-SCDMA,LTE band 1(2100)| 2(1900)| 4(1700/2100)| 5(850)| 6(900)| 8(900)| 19(800)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA 42.2/5.76 Mbps  LTE-A (2CA) Cat6 300/50 Mbps,Yes,Yes,2016  December,Available. Released 2016  December,146.1 x 69.9 x 7.8 mm (5.75 x 2.75 x 0.31 in),145,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.09 inches (~69.9% screen-to-body ratio),1440 x 2560 pixels (~577 ppi pixel density),Android 6.0 (Marshmallow),Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53),Hisilicon Kirin 950,Mali-T880 MP4,No,64 GB,4 GB RAM,Dual 12 MP| f/2.2| phase detection autofocus| dual-LED (dual tone) flash,8 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| EDR| LE,Yes with A-GPS GLONASS BDS,Yes,FM radio,Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2900 mAh battery,Golden Black| Porcelain White,600,http://cdn2.gsmarena.com/vv/bigpic/huawei-honor-magic.jpg
LG,G6,GSM / HSPA / LTE,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 13(700)| 17(700)| 20(800)| 28(700)| 38(2600)| 40(2300),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat12 600/150 Mbps,Yes,Yes,2017  February,Available. Released 2017  March,148.9 x 71.9 x 7.9 mm (5.86 x 2.83 x 0.31 in),163,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~78.6% screen-to-body ratio),1440 x 2880 pixels (~564 ppi pixel density),Android 7.0 (Nougat),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32/64/128 GB,4 GB RAM,Dual 13 MP (f/1.8| OIS| 3-axis| phase detection AF) + 13 MP (f/2.4| no AF)| dual-LED flash| ,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX HD,Yes with A-GPS GLONASS BDS,Yes,FM radio (market dependent),3.1| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3300 mAh battery,Mystic white| astro black| ice platinum| terra gold| marine blue| mystic white,750,http://cdn2.gsmarena.com/vv/bigpic/lg-g6-new.jpg
LG,X cam,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  June,147.5 x 73.6 x 6.9 mm (5.81 x 2.90 x 0.27 in),118,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,5.2 inches (~68.7% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 6.0 (Marshmallow),Octa-core 1.14 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM,Dual 13 MP + 5 MP| f/2.0| autofocus| LED flash,8 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2520 mAh battery,Titan Silver| White| Gold| Pink Gold,320,http://cdn2.gsmarena.com/vv/bigpic/lg-x-cam-k580.jpg
LeEco,Le Pro 3 AI Edition,GSM / HSPA / LTE,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 38(2600)| 39(1900)| 40(2300)| 41(2500),HSPA  LTE,Yes,Yes,2017  April,Available. Released 2017  April,152.4 x 75.1 x 7.5 mm (6.00 x 2.96 x 0.30 in),168,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.9% screen-to-body ratio),1080 x 1920 pixels (~401 ppi pixel density),Android 6.0 (Marshmallow),Deca-core x2.3 GHz - Standard,Mediatek MT6797D Helio X23 - Standard,Mali-T880MP4,No,32 GB,4 GB RAM - Standard,Dual 13 MP| f/2.0| phase detection and laser autofocus| dual-LED (dual tone) flash,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4000 mAh battery,Rose gold| gold| black,280,http://cdn2.gsmarena.com/vv/bigpic/leeco-le-pro-3-ai-edition.jpg
